Transaction_ID,Date,Month,Day,Is_Weekend,Is_Payday,Channel,Sales_Type,SKU,Product_Name,Quantity,Unit_Price,Subtotal,Discount_Rate,Revenue,Unit_Cost,Total_Cost
TRX-6307189,2025-10-08,October,Wednesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-6307189,2025-10-08,October,Wednesday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-6307189,2025-10-08,October,Wednesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8185805,2025-10-08,October,Wednesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-3829301,2025-10-08,October,Wednesday,No,No,WhatsApp,Online,TV001,Tropical Vibes,2,40000,80000,0.1,72000.0,17000,34000
TRX-1081065,2025-10-08,October,Wednesday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-1081065,2025-10-08,October,Wednesday,No,No,WhatsApp,Online,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-6254872,2025-10-08,October,Wednesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-6254872,2025-10-08,October,Wednesday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-5130133,2025-10-08,October,Wednesday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-4716584,2025-10-08,October,Wednesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-8316947,2025-10-08,October,Wednesday,No,No,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.2,32000.0,17000,17000
TRX-5641917,2025-10-08,October,Wednesday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.2,32000.0,17000,17000
TRX-7031174,2025-10-08,October,Wednesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-3253277,2025-10-08,October,Wednesday,No,No,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-3253277,2025-10-08,October,Wednesday,No,No,Store B,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-6562703,2025-10-08,October,Wednesday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-6562703,2025-10-08,October,Wednesday,No,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-6562703,2025-10-08,October,Wednesday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-9052291,2025-10-08,October,Wednesday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-8765307,2025-10-08,October,Wednesday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8471866,2025-10-08,October,Wednesday,No,No,Store C,Offline,CB001,Choco Blast,5,45000,225000,0.0,225000.0,19000,95000
TRX-7018685,2025-10-08,October,Wednesday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-7018685,2025-10-08,October,Wednesday,No,No,Store A,Offline,SK001,Sun Kissed,4,40000,160000,0.1,144000.0,17000,68000
TRX-7018685,2025-10-08,October,Wednesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-6124966,2025-10-08,October,Wednesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-9170024,2025-10-08,October,Wednesday,No,No,Store C,Offline,CB001,Choco Blast,4,45000,180000,0.1,162000.0,19000,76000
TRX-9170024,2025-10-08,October,Wednesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-2825908,2025-10-08,October,Wednesday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-2825908,2025-10-08,October,Wednesday,No,No,Store A,Offline,CB001,Choco Blast,5,45000,225000,0.0,225000.0,19000,95000
TRX-2825908,2025-10-08,October,Wednesday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-2825908,2025-10-08,October,Wednesday,No,No,Store A,Offline,DG001,Dynamic Green,2,40000,80000,0.0,80000.0,17000,34000
TRX-3948933,2025-10-08,October,Wednesday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-2375290,2025-10-08,October,Wednesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-5707954,2025-10-08,October,Wednesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-5707954,2025-10-08,October,Wednesday,No,No,Store C,Offline,CB001,Choco Blast,2,45000,90000,0.1,81000.0,19000,38000
TRX-5707954,2025-10-08,October,Wednesday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-3348838,2025-10-08,October,Wednesday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-4295580,2025-10-09,October,Thursday,No,No,Store C,Offline,TV001,Tropical Vibes,4,40000,160000,0.1,144000.0,17000,68000
TRX-4295580,2025-10-09,October,Thursday,No,No,Store C,Offline,DG001,Dynamic Green,2,40000,80000,0.0,80000.0,17000,34000
TRX-5416344,2025-10-09,October,Thursday,No,No,Shopee,Online,SK001,Sun Kissed,2,40000,80000,0.1,72000.0,17000,34000
TRX-5416344,2025-10-09,October,Thursday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-2282825,2025-10-09,October,Thursday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-2265001,2025-10-09,October,Thursday,No,No,Shopee,Online,TV001,Tropical Vibes,2,40000,80000,0.0,80000.0,17000,34000
TRX-1312564,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-1312564,2025-10-09,October,Thursday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-9509040,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-1523352,2025-10-09,October,Thursday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-7797028,2025-10-09,October,Thursday,No,No,Shopee,Online,TV001,Tropical Vibes,4,40000,160000,0.1,144000.0,17000,68000
TRX-4569531,2025-10-09,October,Thursday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-1614990,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-5372416,2025-10-09,October,Thursday,No,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-5372416,2025-10-09,October,Thursday,No,No,Store B,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-8920589,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8920589,2025-10-09,October,Thursday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-3493647,2025-10-09,October,Thursday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-7137418,2025-10-09,October,Thursday,No,No,Store B,Offline,DG001,Dynamic Green,1,40000,40000,0.0,40000.0,17000,17000
TRX-7585029,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,3,18000,54000,0.0,54000.0,8000,24000
TRX-4746463,2025-10-09,October,Thursday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-4746463,2025-10-09,October,Thursday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-5882155,2025-10-09,October,Thursday,No,No,Store C,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-5882155,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-3246154,2025-10-09,October,Thursday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-3246154,2025-10-09,October,Thursday,No,No,Shopee,Online,TV001,Tropical Vibes,3,40000,120000,0.0,120000.0,17000,51000
TRX-8796391,2025-10-09,October,Thursday,No,No,Store B,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-9407451,2025-10-09,October,Thursday,No,No,Shopee,Online,VS001,Vanilla Shake,1,45000,45000,0.2,36000.0,19000,19000
TRX-9563292,2025-10-09,October,Thursday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-2519244,2025-10-09,October,Thursday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-7656950,2025-10-09,October,Thursday,No,No,Store B,Offline,TV001,Tropical Vibes,2,40000,80000,0.0,80000.0,17000,34000
TRX-7656950,2025-10-09,October,Thursday,No,No,Store B,Offline,CW001,Coconut Water,3,18000,54000,0.0,54000.0,8000,24000
TRX-7104651,2025-10-09,October,Thursday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9424968,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-9424968,2025-10-09,October,Thursday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-1177698,2025-10-09,October,Thursday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-1177698,2025-10-09,October,Thursday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-5007754,2025-10-09,October,Thursday,No,No,Store A,Offline,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-3782393,2025-10-09,October,Thursday,No,No,Store B,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-9625782,2025-10-09,October,Thursday,No,No,Store C,Offline,DG001,Dynamic Green,4,40000,160000,0.1,144000.0,17000,68000
TRX-3355029,2025-10-09,October,Thursday,No,No,Store A,Offline,SK001,Sun Kissed,4,40000,160000,0.2,128000.0,17000,68000
TRX-8486336,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8486336,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-3671308,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.1,32400.0,8000,16000
TRX-4005557,2025-10-09,October,Thursday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3452813,2025-10-09,October,Thursday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-3452813,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,4,20000,80000,0.1,72000.0,9000,36000
TRX-3452813,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,3,18000,54000,0.0,54000.0,8000,24000
TRX-9111841,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7019590,2025-10-09,October,Thursday,No,No,Shopee,Online,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-1678132,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,6,20000,120000,0.1,108000.0,9000,54000
TRX-1678132,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-1678132,2025-10-09,October,Thursday,No,No,Store C,Offline,TV001,Tropical Vibes,3,40000,120000,0.0,120000.0,17000,51000
TRX-4671175,2025-10-09,October,Thursday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-9181277,2025-10-09,October,Thursday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-4888118,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4888118,2025-10-09,October,Thursday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-2054635,2025-10-09,October,Thursday,No,No,WhatsApp,Online,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-2054635,2025-10-09,October,Thursday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,3,20000,60000,0.0,60000.0,9000,27000
TRX-2054635,2025-10-09,October,Thursday,No,No,WhatsApp,Online,DG001,Dynamic Green,5,40000,200000,0.0,200000.0,17000,85000
TRX-2054635,2025-10-09,October,Thursday,No,No,WhatsApp,Online,CB001,Choco Blast,5,45000,225000,0.0,225000.0,19000,95000
TRX-5435176,2025-10-09,October,Thursday,No,No,Shopee,Online,CB001,Choco Blast,2,45000,90000,0.1,81000.0,19000,38000
TRX-7198093,2025-10-09,October,Thursday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-4926181,2025-10-09,October,Thursday,No,No,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.0,40000.0,17000,17000
TRX-1718206,2025-10-09,October,Thursday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-4469093,2025-10-09,October,Thursday,No,No,Store C,Offline,SK001,Sun Kissed,2,40000,80000,0.0,80000.0,17000,34000
TRX-4469093,2025-10-09,October,Thursday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-4469093,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9688672,2025-10-09,October,Thursday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-7060792,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7511121,2025-10-09,October,Thursday,No,No,Store B,Offline,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-8879825,2025-10-09,October,Thursday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-8879825,2025-10-09,October,Thursday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8627651,2025-10-09,October,Thursday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-1779091,2025-10-09,October,Thursday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1779091,2025-10-09,October,Thursday,No,No,Store A,Offline,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-1779091,2025-10-09,October,Thursday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-1779091,2025-10-09,October,Thursday,No,No,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-1669489,2025-10-09,October,Thursday,No,No,WhatsApp,Online,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-1669489,2025-10-09,October,Thursday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-1669489,2025-10-09,October,Thursday,No,No,WhatsApp,Online,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-1669489,2025-10-09,October,Thursday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-6437011,2025-10-09,October,Thursday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-6437011,2025-10-09,October,Thursday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-6437011,2025-10-09,October,Thursday,No,No,Store A,Offline,DG001,Dynamic Green,1,40000,40000,0.2,32000.0,17000,17000
TRX-2731828,2025-10-09,October,Thursday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-9747185,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-9747185,2025-10-09,October,Thursday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9747185,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-5588489,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,3,18000,54000,0.0,54000.0,8000,24000
TRX-5588489,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-5417710,2025-10-09,October,Thursday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-5417710,2025-10-09,October,Thursday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-3916715,2025-10-09,October,Thursday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3916715,2025-10-09,October,Thursday,No,No,WhatsApp,Online,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-7319298,2025-10-09,October,Thursday,No,No,Shopee,Online,SK001,Sun Kissed,4,40000,160000,0.1,144000.0,17000,68000
TRX-7350486,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-7350486,2025-10-09,October,Thursday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-7128662,2025-10-09,October,Thursday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-7128662,2025-10-09,October,Thursday,No,No,WhatsApp,Online,DG001,Dynamic Green,2,40000,80000,0.1,72000.0,17000,34000
TRX-2305896,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-2305896,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9668165,2025-10-09,October,Thursday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-5220919,2025-10-09,October,Thursday,No,No,Store B,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-5220919,2025-10-09,October,Thursday,No,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7313749,2025-10-09,October,Thursday,No,No,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-7313749,2025-10-09,October,Thursday,No,No,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.1,36000.0,17000,17000
TRX-4739628,2025-10-09,October,Thursday,No,No,Store C,Offline,DG001,Dynamic Green,6,40000,240000,0.1,216000.0,17000,102000
TRX-4739628,2025-10-09,October,Thursday,No,No,Store C,Offline,SK001,Sun Kissed,2,40000,80000,0.0,80000.0,17000,34000
TRX-4739628,2025-10-09,October,Thursday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-9663280,2025-10-09,October,Thursday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7808902,2025-10-09,October,Thursday,No,No,Store B,Offline,DG001,Dynamic Green,2,40000,80000,0.0,80000.0,17000,34000
TRX-6920646,2025-10-09,October,Thursday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-6920646,2025-10-09,October,Thursday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-6788681,2025-10-09,October,Thursday,No,No,Store A,Offline,CB001,Choco Blast,4,45000,180000,0.1,162000.0,19000,76000
TRX-9168181,2025-10-10,October,Friday,Yes,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9088465,2025-10-10,October,Friday,Yes,No,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-9088465,2025-10-10,October,Friday,Yes,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-9088465,2025-10-10,October,Friday,Yes,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-9088465,2025-10-10,October,Friday,Yes,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1110690,2025-10-10,October,Friday,Yes,No,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.2,32000.0,17000,17000
TRX-1110690,2025-10-10,October,Friday,Yes,No,Shopee,Online,TV001,Tropical Vibes,2,40000,80000,0.0,80000.0,17000,34000
TRX-1110690,2025-10-10,October,Friday,Yes,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9419427,2025-10-10,October,Friday,Yes,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-3331501,2025-10-10,October,Friday,Yes,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8380275,2025-10-10,October,Friday,Yes,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3778404,2025-10-10,October,Friday,Yes,No,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-4858604,2025-10-10,October,Friday,Yes,No,WhatsApp,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-4858604,2025-10-10,October,Friday,Yes,No,WhatsApp,Online,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-2293325,2025-10-10,October,Friday,Yes,No,Shopee,Online,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-9632570,2025-10-10,October,Friday,Yes,No,Store A,Offline,TV001,Tropical Vibes,2,40000,80000,0.0,80000.0,17000,34000
TRX-5711201,2025-10-10,October,Friday,Yes,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-5711201,2025-10-10,October,Friday,Yes,No,Store C,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-5711201,2025-10-10,October,Friday,Yes,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-4548668,2025-10-10,October,Friday,Yes,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3520615,2025-10-10,October,Friday,Yes,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4135756,2025-10-10,October,Friday,Yes,No,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-3640018,2025-10-10,October,Friday,Yes,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7077092,2025-10-10,October,Friday,Yes,No,Store B,Offline,CW001,Coconut Water,4,18000,72000,0.2,57600.0,8000,32000
TRX-7077092,2025-10-10,October,Friday,Yes,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-2985251,2025-10-10,October,Friday,Yes,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4864570,2025-10-10,October,Friday,Yes,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7956063,2025-10-10,October,Friday,Yes,No,Store B,Offline,DG001,Dynamic Green,1,40000,40000,0.0,40000.0,17000,17000
TRX-7956063,2025-10-10,October,Friday,Yes,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-7956063,2025-10-10,October,Friday,Yes,No,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
