Inventory_ID,Date,SKU,Channel,Quantity_Produced,Expiry_Date,Batch_ID
INV-012213,2025-11-08,VS001,Shopee,7,2025-11-14,BAT-4801
INV-012214,2025-11-08,CB001,Store A,12,2025-11-13,BAT-6482
INV-012215,2025-11-08,CW001,Store A,23,2025-11-14,BAT-7623
INV-012216,2025-11-08,KI001,Store A,14,2025-11-14,BAT-2086
INV-012217,2025-11-08,SK001,Store A,10,2025-11-14,BAT-3583
INV-012218,2025-11-08,TV001,Store A,17,2025-11-13,BAT-9370
INV-012219,2025-11-08,VS001,Store A,5,2025-11-14,BAT-7823
INV-012220,2025-11-08,CB001,Store B,6,2025-11-14,BAT-8745
INV-012221,2025-11-08,CW001,Store B,15,2025-11-14,BAT-4590
INV-012222,2025-11-08,DG001,Store B,4,2025-11-15,BAT-7076
INV-012223,2025-11-08,KI001,Store B,16,2025-11-14,BAT-5436
INV-012224,2025-11-08,SK001,Store B,8,2025-11-14,BAT-8115
INV-012225,2025-11-08,TV001,Store B,4,2025-11-15,BAT-4822
INV-012226,2025-11-08,VS001,Store B,3,2025-11-15,BAT-7680
INV-012227,2025-11-08,CB001,Store C,16,2025-11-15,BAT-6555
INV-012228,2025-11-08,CW001,Store C,32,2025-11-13,BAT-5745
INV-012229,2025-11-08,DG001,Store C,6,2025-11-15,BAT-7361
INV-012230,2025-11-08,KI001,Store C,17,2025-11-15,BAT-3469
INV-012231,2025-11-08,SK001,Store C,4,2025-11-14,BAT-8779
INV-012232,2025-11-08,TV001,Store C,8,2025-11-15,BAT-8498
INV-012233,2025-11-08,VS001,Store C,4,2025-11-15,BAT-7854
INV-012234,2025-11-08,CB001,WhatsApp,6,2025-11-15,BAT-9962
INV-012235,2025-11-08,CW001,WhatsApp,17,2025-11-14,BAT-5447
INV-012236,2025-11-08,KI001,WhatsApp,6,2025-11-15,BAT-5695
INV-012237,2025-11-08,SK001,WhatsApp,2,2025-11-14,BAT-9195
INV-012238,2025-11-08,TV001,WhatsApp,3,2025-11-13,BAT-1428
INV-012239,2025-11-08,VS001,WhatsApp,10,2025-11-13,BAT-7443
INV-012240,2025-11-09,CB001,Shopee,12,2025-11-14,BAT-5850
INV-012241,2025-11-09,CW001,Shopee,23,2025-11-16,BAT-4872
INV-012242,2025-11-09,DG001,Shopee,7,2025-11-16,BAT-2264
INV-012243,2025-11-09,KI001,Shopee,16,2025-11-15,BAT-4679
INV-012244,2025-11-09,SK001,Shopee,5,2025-11-16,BAT-2364
INV-012245,2025-11-09,TV001,Shopee,5,2025-11-16,BAT-4223
INV-012246,2025-11-09,VS001,Shopee,7,2025-11-14,BAT-1478
INV-012247,2025-11-09,CB001,Store A,2,2025-11-15,BAT-4411
INV-012248,2025-11-09,CW001,Store A,8,2025-11-15,BAT-1965
INV-012249,2025-11-09,DG001,Store A,4,2025-11-14,BAT-1066
INV-012250,2025-11-09,KI001,Store A,12,2025-11-15,BAT-9786
INV-012251,2025-11-09,SK001,Store A,6,2025-11-15,BAT-1312
INV-012252,2025-11-09,TV001,Store A,7,2025-11-14,BAT-7334
INV-012253,2025-11-09,CB001,Store B,5,2025-11-16,BAT-4407
INV-012254,2025-11-09,CW001,Store B,14,2025-11-14,BAT-5677
INV-012255,2025-11-09,DG001,Store B,4,2025-11-14,BAT-5879
INV-012256,2025-11-09,KI001,Store B,13,2025-11-15,BAT-7502
INV-012257,2025-11-09,SK001,Store B,4,2025-11-16,BAT-5554
INV-012258,2025-11-09,TV001,Store B,8,2025-11-16,BAT-3694
INV-012259,2025-11-09,VS001,Store B,6,2025-11-16,BAT-5858
INV-012260,2025-11-09,CB001,Store C,7,2025-11-15,BAT-4360
INV-012261,2025-11-09,CW001,Store C,23,2025-11-14,BAT-2783
INV-012262,2025-11-09,DG001,Store C,5,2025-11-16,BAT-5924
INV-012263,2025-11-09,KI001,Store C,20,2025-11-15,BAT-5296
INV-012264,2025-11-09,SK001,Store C,6,2025-11-16,BAT-2309
INV-012265,2025-11-09,TV001,Store C,18,2025-11-14,BAT-3974
INV-012266,2025-11-09,VS001,Store C,5,2025-11-16,BAT-7279
INV-012267,2025-11-09,CB001,WhatsApp,9,2025-11-16,BAT-8539
INV-012268,2025-11-09,CW001,WhatsApp,5,2025-11-15,BAT-8397
INV-012269,2025-11-09,KI001,WhatsApp,7,2025-11-14,BAT-7745
INV-012270,2025-11-09,TV001,WhatsApp,6,2025-11-16,BAT-4673
INV-012271,2025-11-09,VS001,WhatsApp,2,2025-11-14,BAT-2817
INV-012272,2025-11-10,CB001,Shopee,15,2025-11-16,BAT-2760
INV-012273,2025-11-10,CW001,Shopee,13,2025-11-17,BAT-1451
INV-012274,2025-11-10,DG001,Shopee,2,2025-11-17,BAT-5045
INV-012275,2025-11-10,KI001,Shopee,7,2025-11-16,BAT-1555
INV-012276,2025-11-10,SK001,Shopee,12,2025-11-15,BAT-4189
INV-012277,2025-11-10,TV001,Shopee,8,2025-11-16,BAT-5454
INV-012278,2025-11-10,VS001,Shopee,3,2025-11-17,BAT-7869
INV-012279,2025-11-10,CB001,Store A,6,2025-11-17,BAT-4360
INV-012280,2025-11-10,CW001,Store A,12,2025-11-16,BAT-9740
INV-012281,2025-11-10,DG001,Store A,5,2025-11-16,BAT-1746
INV-012282,2025-11-10,KI001,Store A,7,2025-11-17,BAT-5346
INV-012283,2025-11-10,SK001,Store A,4,2025-11-15,BAT-2165
INV-012284,2025-11-10,CB001,Store B,10,2025-11-16,BAT-4547
INV-012285,2025-11-10,CW001,Store B,25,2025-11-16,BAT-9919
INV-012286,2025-11-10,DG001,Store B,3,2025-11-16,BAT-1170
INV-012287,2025-11-10,KI001,Store B,10,2025-11-17,BAT-2360
INV-012288,2025-11-10,SK001,Store B,3,2025-11-15,BAT-6104
INV-012289,2025-11-10,TV001,Store B,4,2025-11-15,BAT-1633
INV-012290,2025-11-10,VS001,Store B,4,2025-11-17,BAT-7835
INV-012291,2025-11-10,CB001,Store C,23,2025-11-15,BAT-7622
INV-012292,2025-11-10,CW001,Store C,26,2025-11-15,BAT-2185
INV-012293,2025-11-10,DG001,Store C,5,2025-11-17,BAT-1648
INV-012294,2025-11-10,KI001,Store C,24,2025-11-15,BAT-2998
INV-012295,2025-11-10,SK001,Store C,13,2025-11-15,BAT-5224
INV-012296,2025-11-10,TV001,Store C,9,2025-11-17,BAT-6392
INV-012297,2025-11-10,VS001,Store C,3,2025-11-16,BAT-3554
INV-012298,2025-11-10,CB001,WhatsApp,2,2025-11-15,BAT-6230
INV-012299,2025-11-10,CW001,WhatsApp,2,2025-11-16,BAT-2005
INV-012300,2025-11-10,DG001,WhatsApp,5,2025-11-17,BAT-2575
INV-012301,2025-11-10,KI001,WhatsApp,5,2025-11-17,BAT-2633
INV-012302,2025-11-10,SK001,WhatsApp,3,2025-11-17,BAT-7261
INV-012303,2025-11-10,TV001,WhatsApp,4,2025-11-16,BAT-8873
INV-012304,2025-11-11,CB001,Shopee,5,2025-11-18,BAT-2415
INV-012305,2025-11-11,CW001,Shopee,6,2025-11-16,BAT-4330
INV-012306,2025-11-11,DG001,Shopee,2,2025-11-18,BAT-2601
INV-012307,2025-11-11,KI001,Shopee,4,2025-11-17,BAT-1265
INV-012308,2025-11-11,SK001,Shopee,2,2025-11-17,BAT-8601
INV-012309,2025-11-11,TV001,Shopee,5,2025-11-16,BAT-3647
INV-012310,2025-11-11,VS001,Shopee,4,2025-11-18,BAT-2446
INV-012311,2025-11-11,CB001,Store A,11,2025-11-16,BAT-3171
INV-012312,2025-11-11,CW001,Store A,10,2025-11-17,BAT-5900
INV-012313,2025-11-11,DG001,Store A,2,2025-11-17,BAT-2230
INV-012314,2025-11-11,KI001,Store A,5,2025-11-18,BAT-4491
INV-012315,2025-11-11,TV001,Store A,2,2025-11-17,BAT-9357
INV-012316,2025-11-11,VS001,Store A,3,2025-11-17,BAT-5826
INV-012317,2025-11-11,CB001,Store B,8,2025-11-16,BAT-2175
INV-012318,2025-11-11,CW001,Store B,13,2025-11-16,BAT-1614
INV-012319,2025-11-11,DG001,Store B,5,2025-11-17,BAT-5942
INV-012320,2025-11-11,KI001,Store B,12,2025-11-16,BAT-7208
INV-012321,2025-11-11,SK001,Store B,4,2025-11-18,BAT-5690
INV-012322,2025-11-11,TV001,Store B,5,2025-11-18,BAT-3486
INV-012323,2025-11-11,CB001,Store C,11,2025-11-17,BAT-1784
INV-012324,2025-11-11,CW001,Store C,15,2025-11-16,BAT-2350
INV-012325,2025-11-11,DG001,Store C,5,2025-11-16,BAT-6431
INV-012326,2025-11-11,KI001,Store C,23,2025-11-18,BAT-8099
INV-012327,2025-11-11,SK001,Store C,13,2025-11-16,BAT-7365
INV-012328,2025-11-11,TV001,Store C,10,2025-11-18,BAT-5149
INV-012329,2025-11-11,VS001,Store C,2,2025-11-17,BAT-3739
INV-012330,2025-11-11,CB001,WhatsApp,9,2025-11-16,BAT-9140
INV-012331,2025-11-11,CW001,WhatsApp,13,2025-11-16,BAT-1033
INV-012332,2025-11-11,DG001,WhatsApp,2,2025-11-17,BAT-5636
INV-012333,2025-11-11,KI001,WhatsApp,2,2025-11-16,BAT-8643
INV-012334,2025-11-11,SK001,WhatsApp,5,2025-11-18,BAT-5520
INV-012335,2025-11-11,TV001,WhatsApp,5,2025-11-17,BAT-7978
INV-012336,2025-11-12,CB001,Shopee,12,2025-11-18,BAT-9301
INV-012337,2025-11-12,CW001,Shopee,10,2025-11-19,BAT-4619
INV-012338,2025-11-12,DG001,Shopee,6,2025-11-17,BAT-7049
INV-012339,2025-11-12,KI001,Shopee,13,2025-11-19,BAT-6582
INV-012340,2025-11-12,SK001,Shopee,4,2025-11-18,BAT-7584
INV-012341,2025-11-12,TV001,Shopee,7,2025-11-18,BAT-9271
INV-012342,2025-11-12,CB001,Store A,4,2025-11-17,BAT-4018
INV-012343,2025-11-12,CW001,Store A,13,2025-11-19,BAT-2415
INV-012344,2025-11-12,DG001,Store A,2,2025-11-18,BAT-7622
INV-012345,2025-11-12,KI001,Store A,3,2025-11-19,BAT-6924
INV-012346,2025-11-12,SK001,Store A,10,2025-11-17,BAT-5243
INV-012347,2025-11-12,TV001,Store A,2,2025-11-17,BAT-8805
INV-012348,2025-11-12,VS001,Store A,2,2025-11-17,BAT-2359
INV-012349,2025-11-12,CB001,Store B,2,2025-11-19,BAT-5496
INV-012350,2025-11-12,CW001,Store B,3,2025-11-17,BAT-1083
INV-012351,2025-11-12,KI001,Store B,3,2025-11-18,BAT-9343
INV-012352,2025-11-12,TV001,Store B,4,2025-11-18,BAT-3949
INV-012353,2025-11-12,VS001,Store B,4,2025-11-19,BAT-9387
INV-012354,2025-11-12,CB001,Store C,9,2025-11-17,BAT-1084
INV-012355,2025-11-12,CW001,Store C,20,2025-11-19,BAT-7747
INV-012356,2025-11-12,DG001,Store C,6,2025-11-19,BAT-1966
INV-012357,2025-11-12,KI001,Store C,22,2025-11-17,BAT-8960
INV-012358,2025-11-12,SK001,Store C,4,2025-11-17,BAT-1126
INV-012359,2025-11-12,TV001,Store C,8,2025-11-17,BAT-4148
INV-012360,2025-11-12,VS001,Store C,5,2025-11-17,BAT-2994
INV-012361,2025-11-12,CB001,WhatsApp,7,2025-11-19,BAT-3643
INV-012362,2025-11-12,CW001,WhatsApp,8,2025-11-17,BAT-3426
INV-012363,2025-11-12,DG001,WhatsApp,2,2025-11-19,BAT-3539
INV-012364,2025-11-12,KI001,WhatsApp,7,2025-11-19,BAT-5550
INV-012365,2025-11-12,SK001,WhatsApp,5,2025-11-17,BAT-9618
INV-012366,2025-11-12,TV001,WhatsApp,6,2025-11-19,BAT-5868
INV-012367,2025-11-12,VS001,WhatsApp,2,2025-11-18,BAT-2511
INV-012368,2025-11-13,CB001,Shopee,3,2025-11-20,BAT-5390
INV-012369,2025-11-13,CW001,Shopee,17,2025-11-18,BAT-4738
INV-012370,2025-11-13,DG001,Shopee,4,2025-11-18,BAT-2891
INV-012371,2025-11-13,KI001,Shopee,5,2025-11-19,BAT-1486
INV-012372,2025-11-13,SK001,Shopee,3,2025-11-19,BAT-4182
INV-012373,2025-11-13,TV001,Shopee,6,2025-11-19,BAT-3385
INV-012374,2025-11-13,VS001,Shopee,2,2025-11-20,BAT-9693
INV-012375,2025-11-13,CB001,Store A,14,2025-11-18,BAT-8154
INV-012376,2025-11-13,CW001,Store A,13,2025-11-20,BAT-6888
INV-012377,2025-11-13,DG001,Store A,4,2025-11-20,BAT-1670
INV-012378,2025-11-13,KI001,Store A,8,2025-11-19,BAT-9588
INV-012379,2025-11-13,SK001,Store A,3,2025-11-18,BAT-9854
INV-012380,2025-11-13,TV001,Store A,9,2025-11-18,BAT-1388
INV-012381,2025-11-13,VS001,Store A,7,2025-11-18,BAT-5713
INV-012382,2025-11-13,CB001,Store B,19,2025-11-20,BAT-6397
INV-012383,2025-11-13,CW001,Store B,21,2025-11-18,BAT-6454
INV-012384,2025-11-13,KI001,Store B,7,2025-11-18,BAT-9364
INV-012385,2025-11-13,SK001,Store B,4,2025-11-18,BAT-5303
INV-012386,2025-11-13,TV001,Store B,4,2025-11-20,BAT-7717
INV-012387,2025-11-13,VS001,Store B,2,2025-11-19,BAT-3111
INV-012388,2025-11-13,CB001,Store C,18,2025-11-18,BAT-2392
INV-012389,2025-11-13,CW001,Store C,28,2025-11-20,BAT-4658
INV-012390,2025-11-13,DG001,Store C,2,2025-11-18,BAT-6641
INV-012391,2025-11-13,KI001,Store C,9,2025-11-20,BAT-1408
INV-012392,2025-11-13,SK001,Store C,6,2025-11-18,BAT-8612
INV-012393,2025-11-13,TV001,Store C,10,2025-11-18,BAT-3390
INV-012394,2025-11-13,CB001,WhatsApp,6,2025-11-20,BAT-8284
INV-012395,2025-11-13,CW001,WhatsApp,14,2025-11-18,BAT-7594
INV-012396,2025-11-13,KI001,WhatsApp,5,2025-11-18,BAT-6225
INV-012397,2025-11-13,SK001,WhatsApp,6,2025-11-20,BAT-6294
INV-012398,2025-11-13,VS001,WhatsApp,2,2025-11-19,BAT-7096
INV-012399,2025-11-14,CB001,Shopee,9,2025-11-20,BAT-1341
INV-012400,2025-11-14,CW001,Shopee,17,2025-11-20,BAT-4056
INV-012401,2025-11-14,DG001,Shopee,6,2025-11-21,BAT-1010
INV-012402,2025-11-14,KI001,Shopee,11,2025-11-21,BAT-8043
INV-012403,2025-11-14,SK001,Shopee,13,2025-11-19,BAT-5883
INV-012404,2025-11-14,TV001,Shopee,5,2025-11-19,BAT-9516
INV-012405,2025-11-14,VS001,Shopee,8,2025-11-21,BAT-8031
INV-012406,2025-11-14,CB001,Store A,5,2025-11-19,BAT-1794
INV-012407,2025-11-14,CW001,Store A,8,2025-11-20,BAT-8531
INV-012408,2025-11-14,DG001,Store A,3,2025-11-20,BAT-5478
INV-012409,2025-11-14,KI001,Store A,14,2025-11-19,BAT-2359
INV-012410,2025-11-14,SK001,Store A,3,2025-11-19,BAT-8277
INV-012411,2025-11-14,TV001,Store A,5,2025-11-19,BAT-7852
INV-012412,2025-11-14,CB001,Store B,8,2025-11-19,BAT-5896
INV-012413,2025-11-14,CW001,Store B,23,2025-11-21,BAT-1959
INV-012414,2025-11-14,KI001,Store B,14,2025-11-19,BAT-1335
INV-012415,2025-11-14,SK001,Store B,2,2025-11-19,BAT-8846
INV-012416,2025-11-14,TV001,Store B,11,2025-11-21,BAT-3633
INV-012417,2025-11-14,VS001,Store B,2,2025-11-20,BAT-5845
INV-012418,2025-11-14,CB001,Store C,21,2025-11-20,BAT-9173
INV-012419,2025-11-14,CW001,Store C,36,2025-11-19,BAT-6293
INV-012420,2025-11-14,DG001,Store C,2,2025-11-19,BAT-9708
INV-012421,2025-11-14,KI001,Store C,24,2025-11-19,BAT-4938
INV-012422,2025-11-14,SK001,Store C,17,2025-11-20,BAT-3852
INV-012423,2025-11-14,TV001,Store C,17,2025-11-21,BAT-1078
INV-012424,2025-11-14,VS001,Store C,16,2025-11-20,BAT-2310
INV-012425,2025-11-14,CB001,WhatsApp,3,2025-11-19,BAT-6043
INV-012426,2025-11-14,CW001,WhatsApp,7,2025-11-20,BAT-6603
INV-012427,2025-11-14,DG001,WhatsApp,4,2025-11-20,BAT-2769
INV-012428,2025-11-14,KI001,WhatsApp,7,2025-11-20,BAT-6166
INV-012429,2025-11-14,SK001,WhatsApp,2,2025-11-21,BAT-1471
INV-012430,2025-11-14,TV001,WhatsApp,5,2025-11-20,BAT-7206
INV-012431,2025-11-14,VS001,WhatsApp,2,2025-11-20,BAT-3695
INV-012432,2025-11-15,CB001,Shopee,6,2025-11-20,BAT-4918
INV-012433,2025-11-15,CW001,Shopee,28,2025-11-20,BAT-4631
INV-012434,2025-11-15,DG001,Shopee,3,2025-11-22,BAT-6536
INV-012435,2025-11-15,KI001,Shopee,21,2025-11-21,BAT-6879
INV-012436,2025-11-15,SK001,Shopee,14,2025-11-20,BAT-2352
INV-012437,2025-11-15,TV001,Shopee,7,2025-11-22,BAT-3282
INV-012438,2025-11-15,VS001,Shopee,2,2025-11-20,BAT-1755
INV-012439,2025-11-15,CB001,Store A,9,2025-11-20,BAT-8128
INV-012440,2025-11-15,CW001,Store A,7,2025-11-22,BAT-2485
INV-012441,2025-11-15,DG001,Store A,3,2025-11-20,BAT-8952
INV-012442,2025-11-15,KI001,Store A,10,2025-11-20,BAT-3274
INV-012443,2025-11-15,SK001,Store A,3,2025-11-20,BAT-5948
INV-012444,2025-11-15,TV001,Store A,6,2025-11-21,BAT-9873
INV-012445,2025-11-15,VS001,Store A,7,2025-11-20,BAT-2953
INV-012446,2025-11-15,CB001,Store B,12,2025-11-20,BAT-3885
INV-012447,2025-11-15,CW001,Store B,28,2025-11-21,BAT-4439
INV-012448,2025-11-15,KI001,Store B,15,2025-11-20,BAT-7491
INV-012449,2025-11-15,SK001,Store B,5,2025-11-20,BAT-6815
INV-012450,2025-11-15,TV001,Store B,5,2025-11-20,BAT-2984
INV-012451,2025-11-15,VS001,Store B,3,2025-11-22,BAT-3570
INV-012452,2025-11-15,CB001,Store C,19,2025-11-21,BAT-9710
INV-012453,2025-11-15,CW001,Store C,37,2025-11-21,BAT-1124
INV-012454,2025-11-15,DG001,Store C,8,2025-11-20,BAT-7848
INV-012455,2025-11-15,KI001,Store C,32,2025-11-22,BAT-1798
INV-012456,2025-11-15,SK001,Store C,9,2025-11-20,BAT-4989
INV-012457,2025-11-15,TV001,Store C,19,2025-11-22,BAT-4697
INV-012458,2025-11-15,VS001,Store C,6,2025-11-21,BAT-2388
INV-012459,2025-11-15,CB001,WhatsApp,13,2025-11-20,BAT-1952
INV-012460,2025-11-15,CW001,WhatsApp,14,2025-11-20,BAT-6596
INV-012461,2025-11-15,DG001,WhatsApp,2,2025-11-21,BAT-3395
INV-012462,2025-11-15,KI001,WhatsApp,13,2025-11-21,BAT-7169
INV-012463,2025-11-15,SK001,WhatsApp,3,2025-11-22,BAT-5600
INV-012464,2025-11-15,TV001,WhatsApp,5,2025-11-20,BAT-9423
INV-012465,2025-11-15,VS001,WhatsApp,6,2025-11-21,BAT-6064
INV-012466,2025-11-16,CB001,Shopee,16,2025-11-22,BAT-3336
INV-012467,2025-11-16,CW001,Shopee,23,2025-11-22,BAT-6638
INV-012468,2025-11-16,DG001,Shopee,3,2025-11-21,BAT-3239
INV-012469,2025-11-16,KI001,Shopee,16,2025-11-21,BAT-7308
INV-012470,2025-11-16,SK001,Shopee,8,2025-11-22,BAT-8626
INV-012471,2025-11-16,TV001,Shopee,5,2025-11-23,BAT-2236
INV-012472,2025-11-16,VS001,Shopee,5,2025-11-22,BAT-5745
INV-012473,2025-11-16,CB001,Store A,11,2025-11-22,BAT-5015
INV-012474,2025-11-16,CW001,Store A,10,2025-11-23,BAT-2937
INV-012475,2025-11-16,DG001,Store A,9,2025-11-22,BAT-4208
INV-012476,2025-11-16,KI001,Store A,7,2025-11-23,BAT-2710
INV-012477,2025-11-16,SK001,Store A,6,2025-11-23,BAT-8395
INV-012478,2025-11-16,TV001,Store A,13,2025-11-22,BAT-7893
INV-012479,2025-11-16,VS001,Store A,3,2025-11-22,BAT-1957
INV-012480,2025-11-16,CB001,Store B,2,2025-11-23,BAT-8715
INV-012481,2025-11-16,CW001,Store B,8,2025-11-22,BAT-2096
INV-012482,2025-11-16,KI001,Store B,7,2025-11-23,BAT-3623
INV-012483,2025-11-16,SK001,Store B,6,2025-11-23,BAT-6261
INV-012484,2025-11-16,TV001,Store B,6,2025-11-21,BAT-7664
INV-012485,2025-11-16,CB001,Store C,24,2025-11-23,BAT-1980
INV-012486,2025-11-16,CW001,Store C,32,2025-11-21,BAT-2134
INV-012487,2025-11-16,DG001,Store C,3,2025-11-22,BAT-8839
INV-012488,2025-11-16,KI001,Store C,29,2025-11-23,BAT-8238
INV-012489,2025-11-16,SK001,Store C,4,2025-11-23,BAT-8828
INV-012490,2025-11-16,TV001,Store C,17,2025-11-21,BAT-6493
INV-012491,2025-11-16,VS001,Store C,13,2025-11-21,BAT-4250
INV-012492,2025-11-16,CB001,WhatsApp,4,2025-11-21,BAT-9833
INV-012493,2025-11-16,CW001,WhatsApp,14,2025-11-21,BAT-2173
INV-012494,2025-11-16,KI001,WhatsApp,3,2025-11-22,BAT-9467
INV-012495,2025-11-16,SK001,WhatsApp,2,2025-11-23,BAT-9398
INV-012496,2025-11-16,TV001,WhatsApp,9,2025-11-21,BAT-9158
INV-012497,2025-11-16,VS001,WhatsApp,7,2025-11-22,BAT-3494
INV-012498,2025-11-17,CB001,Shopee,13,2025-11-22,BAT-1353
INV-012499,2025-11-17,CW001,Shopee,15,2025-11-24,BAT-5011
INV-012500,2025-11-17,DG001,Shopee,6,2025-11-23,BAT-5024
INV-012501,2025-11-17,KI001,Shopee,6,2025-11-24,BAT-3433
INV-012502,2025-11-17,SK001,Shopee,3,2025-11-24,BAT-2198
INV-012503,2025-11-17,TV001,Shopee,11,2025-11-23,BAT-8165
INV-012504,2025-11-17,VS001,Shopee,2,2025-11-24,BAT-9228
INV-012505,2025-11-17,CB001,Store A,11,2025-11-23,BAT-4419
INV-012506,2025-11-17,CW001,Store A,9,2025-11-23,BAT-9771
INV-012507,2025-11-17,KI001,Store A,15,2025-11-22,BAT-9042
INV-012508,2025-11-17,TV001,Store A,3,2025-11-22,BAT-9141
INV-012509,2025-11-17,VS001,Store A,2,2025-11-24,BAT-2172
INV-012510,2025-11-17,CB001,Store B,5,2025-11-23,BAT-4445
INV-012511,2025-11-17,CW001,Store B,10,2025-11-22,BAT-1675
INV-012512,2025-11-17,DG001,Store B,2,2025-11-23,BAT-1496
INV-012513,2025-11-17,KI001,Store B,7,2025-11-23,BAT-3681
INV-012514,2025-11-17,SK001,Store B,7,2025-11-23,BAT-5797
INV-012515,2025-11-17,TV001,Store B,4,2025-11-23,BAT-4609
INV-012516,2025-11-17,VS001,Store B,4,2025-11-23,BAT-2042
INV-012517,2025-11-17,CB001,Store C,16,2025-11-23,BAT-3999
INV-012518,2025-11-17,CW001,Store C,18,2025-11-23,BAT-6659
INV-012519,2025-11-17,DG001,Store C,5,2025-11-22,BAT-9011
INV-012520,2025-11-17,KI001,Store C,18,2025-11-23,BAT-7426
INV-012521,2025-11-17,SK001,Store C,8,2025-11-23,BAT-8688
INV-012522,2025-11-17,TV001,Store C,17,2025-11-23,BAT-9666
INV-012523,2025-11-17,VS001,Store C,7,2025-11-23,BAT-7977
INV-012524,2025-11-17,CW001,WhatsApp,6,2025-11-23,BAT-5718
INV-012525,2025-11-17,DG001,WhatsApp,2,2025-11-22,BAT-1355
INV-012526,2025-11-17,KI001,WhatsApp,7,2025-11-24,BAT-3262
INV-012527,2025-11-17,SK001,WhatsApp,2,2025-11-23,BAT-3123
INV-012528,2025-11-17,TV001,WhatsApp,10,2025-11-23,BAT-6357
INV-012529,2025-11-17,VS001,WhatsApp,8,2025-11-23,BAT-2799
INV-012530,2025-11-18,CB001,Shopee,10,2025-11-25,BAT-1888
INV-012531,2025-11-18,CW001,Shopee,14,2025-11-23,BAT-8328
INV-012532,2025-11-18,DG001,Shopee,3,2025-11-25,BAT-9064
INV-012533,2025-11-18,KI001,Shopee,7,2025-11-23,BAT-6235
INV-012534,2025-11-18,SK001,Shopee,4,2025-11-25,BAT-8222
INV-012535,2025-11-18,TV001,Shopee,2,2025-11-23,BAT-5217
INV-012536,2025-11-18,VS001,Shopee,3,2025-11-24,BAT-3268
INV-012537,2025-11-18,CB001,Store A,7,2025-11-25,BAT-2806
INV-012538,2025-11-18,CW001,Store A,9,2025-11-25,BAT-7082
INV-012539,2025-11-18,DG001,Store A,2,2025-11-23,BAT-3414
INV-012540,2025-11-18,KI001,Store A,8,2025-11-24,BAT-9084
INV-012541,2025-11-18,SK001,Store A,10,2025-11-25,BAT-1102
INV-012542,2025-11-18,TV001,Store A,15,2025-11-24,BAT-9073
INV-012543,2025-11-18,CB001,Store B,4,2025-11-24,BAT-3243
INV-012544,2025-11-18,CW001,Store B,6,2025-11-25,BAT-5772
INV-012545,2025-11-18,DG001,Store B,2,2025-11-23,BAT-8519
INV-012546,2025-11-18,KI001,Store B,7,2025-11-23,BAT-9678
INV-012547,2025-11-18,SK001,Store B,3,2025-11-24,BAT-8418
INV-012548,2025-11-18,TV001,Store B,2,2025-11-23,BAT-4981
INV-012549,2025-11-18,CB001,Store C,19,2025-11-25,BAT-3556
INV-012550,2025-11-18,CW001,Store C,25,2025-11-25,BAT-5419
INV-012551,2025-11-18,DG001,Store C,3,2025-11-25,BAT-7466
INV-012552,2025-11-18,KI001,Store C,20,2025-11-25,BAT-8295
INV-012553,2025-11-18,SK001,Store C,11,2025-11-23,BAT-7668
INV-012554,2025-11-18,TV001,Store C,4,2025-11-25,BAT-3303
INV-012555,2025-11-18,VS001,Store C,3,2025-11-25,BAT-7985
INV-012556,2025-11-18,CB001,WhatsApp,3,2025-11-23,BAT-2103
INV-012557,2025-11-18,CW001,WhatsApp,9,2025-11-23,BAT-1443
INV-012558,2025-11-18,TV001,WhatsApp,2,2025-11-23,BAT-9486
INV-012559,2025-11-19,CB001,Shopee,13,2025-11-25,BAT-3072
INV-012560,2025-11-19,CW001,Shopee,21,2025-11-25,BAT-9898
INV-012561,2025-11-19,DG001,Shopee,2,2025-11-24,BAT-7928
INV-012562,2025-11-19,KI001,Shopee,10,2025-11-26,BAT-7242
INV-012563,2025-11-19,SK001,Shopee,7,2025-11-26,BAT-3726
INV-012564,2025-11-19,TV001,Shopee,5,2025-11-26,BAT-9851
INV-012565,2025-11-19,VS001,Shopee,2,2025-11-25,BAT-2405
INV-012566,2025-11-19,CB001,Store A,13,2025-11-25,BAT-1142
INV-012567,2025-11-19,CW001,Store A,20,2025-11-26,BAT-5148
INV-012568,2025-11-19,KI001,Store A,6,2025-11-25,BAT-8124
INV-012569,2025-11-19,SK001,Store A,5,2025-11-26,BAT-3180
INV-012570,2025-11-19,TV001,Store A,6,2025-11-25,BAT-7869
INV-012571,2025-11-19,VS001,Store A,6,2025-11-26,BAT-1851
INV-012572,2025-11-19,CW001,Store B,5,2025-11-24,BAT-3385
INV-012573,2025-11-19,DG001,Store B,3,2025-11-25,BAT-2533
INV-012574,2025-11-19,KI001,Store B,11,2025-11-24,BAT-7130
INV-012575,2025-11-19,CB001,Store C,16,2025-11-26,BAT-1014
INV-012576,2025-11-19,CW001,Store C,11,2025-11-25,BAT-5780
INV-012577,2025-11-19,KI001,Store C,17,2025-11-25,BAT-6652
INV-012578,2025-11-19,SK001,Store C,12,2025-11-26,BAT-1983
INV-012579,2025-11-19,TV001,Store C,7,2025-11-24,BAT-4551
INV-012580,2025-11-19,VS001,Store C,3,2025-11-26,BAT-9348
INV-012581,2025-11-19,CB001,WhatsApp,3,2025-11-26,BAT-1585
